note_id,href,keywords,description,og:type,og:title,og:xhs:note_comment,og:xhs:note_like,og:xhs:note_collect,date_info
64e9abb0000000000c03670f,https://www.xiaohongshu.com/discovery/item/64e9abb0000000000c03670f,"跨学科, 跨学科融合, 灵感调研, 跨学科艺术, 设计师灵感, 作品集灵感, 可持续, 数字艺术, 建筑灵感, 素材分享, 艺术留学作品集, 艺术灵感, 作品集, 新锐设计师, 杭州艺术作品集, 因涂国际艺术教育",① AIGA EYE ON DESIGN 📌 涵盖了3D数字艺术、平面设计、摄影，绘画艺术、交互方向等领域的内容。通过专栏的形式进行广泛性的报道，其中也包括跨学科设计的提案。 ②EPFL PAVILIONS 📌 该平台的项目结合了实验策展、当代美学与开放科学、数字人文主义以及新兴技术。作为一个实验空间，在与多元化社区的合作中见证了展览和项目在跨学科创新和应对社会复杂性挑战的不断发展与进步。 ③GLOBAL SSOCIAL THEORY 📌 适用于作品集前期的社会调研，旨在对社会学理论感兴趣并希望从全球化视角理解它的人群提供免费的资源。汇集了来自世界各地的理论家和理论，可以为关于社会调研的选题和理论基础做参考。 ④GREEN ART LAB ALLIANCE 📌 Green Art Lab Alliance由45个艺术组织所构成，其中包含了全球可持续发展活动的电子文档及实用指南，开展多样性的活动，融合不同学科领域的知识库向着可持续未来而努力。 ⑤INSTITUTE OF MAKING 📌 作为汇聚了地球上各类材料的资源网站，制造研究所开展并支持关于材料、物质性和制造世界主题的多学科研究。致力于为所有制造商提供一个便于合作和交流的平台，并在其中进行创新、思考和理解材料的各个方面。 ⑥KOOZARCH 📌 一个由AA建筑学院的学生所领导，且用于探索建筑和设计超越其构建形式的数字平台。通过批判性的解读，可以收获跨学科方向的形式和概念。 ⑦ MIT MEDIA LAB 📌 作为一个跨学科研究机构，麻省理工学院媒体实验室涵盖了数十个研究小组、倡议和中心，共同致力于数百个项目。专注于创造变革性的未来技术、体验和系统。 ⑧VICE 📌 Vice涵盖了数字科技与艺术有关的文章、新闻资讯、创意视频、最新资讯等，能从中了解到作品所创作的背景以及运用到的技术和细节分析，绝对能令你眼前一亮。 - #跨学科 #跨学科融合 #灵感调研 #跨学科艺术 #设计师灵感 #作品集灵感 #可持续 #数字艺术 #建筑灵感 #素材分享 #素材分享 #艺术留学作品集 #艺术灵感 #作品集 #新锐设计师 #杭州艺术作品集 #因涂国际艺术教育,article,into干货 | 私藏❗跨学科灵感网站分享,0,100+,100+,2023-08-26
6503eeed000000001e021f4d,https://www.xiaohongshu.com/discovery/item/6503eeed000000001e021f4d,"小美, 大爱, 认知, 无创低风险, 创业, 低成本创业, 克制, 创意, 社群活动, 弱势群体, 少即是多, 付費, 社交媒体营销, 真实, 给予, 分享, 精进, 反馈, 主导, 耗尽, 做大做强, 可持续, 发展中, 服务",这本拖了很久，终于捧起来看完了最后的部分。 	 小而美的企业，是未来商业模式的新结构形式。 理念在于专注服务客户，能赚钱、可持续、发展中 	 与以往“做大做强”理念不同的是，更注重企业的盈利能力，可持续发展能力 	 如何做到呢，作者有如下5个观点： 	 1⃣️从特定群体入手： 成为社群的一员，并持续贡献价值，精通到可以变现。而这时贡献价值带来的曝光量可能大于10倍 而很多企业的失败，在于创业前无特定群体； 	 2⃣️越少越好，克制带来创意 专注解决一个问题，创业之初没必要什么都学，能更好更专业的解决客户问题最重要 	 在自由、业务的时间，长期发展个人爱好，发展越来越好才考虑创业。 	 做的事越少越好，明白产品的价值，坦诚看待产品的实际用处。 人们通常购买产品和服务时，看中四种价值 地理价值：不方便到方便 时间价值：由慢到快 形式价值：通过重新组合后，某个部分价值突出 所有权价值：移除中间商 	 3⃣️收费，多少都行 为了维持运转，锁定和服务好前100个客户 早交付、经常交付，少出错。 	 4⃣️社交媒体营销，最真实的自己 公众视野内创建账号，真实展示自己而不是日常吃喝分享，给予而非索取，不做产品销售，接收各种反馈。 	 5⃣️有意识主导企业，而非被主导 精力、资金都不应该被耗尽 不过度开支，建立盈利自信，依靠自己的动力跑 按照自己的节奏，朝向正确的目标前进 海豹突击队：慢就是快，快就是稳 和联合创始人充分沟通，减少分歧。 	 #小美 #大爱 #认知 #无创低风险 #创业 #低成本创业 #克制 #创意 #社群活动 #弱势群体 #少即是多 #付費 #社交媒体营销 #真实 #给予 #分享 #精进 #反馈 #主导 #耗尽 #做大做强 #可持续 #发展中 #服务,article,今日书籍——小而美的持续盈利的经营法则,1,52,70,2023-09-15
64c9bdfe000000000c035b85,https://www.xiaohongshu.com/discovery/item/64c9bdfe000000000c035b85,"旅行, 沥水肥皂盒, 可持续, 旅行好物, 户外外出旅行必备",评论有人问到了，翻了订单才发现是四年前买的！扛过疫情！到现在依然好用，丁点儿问题没有！我的宗旨就是，把塑料制品（包括聚酯纤维的衣服）用一辈子！！！用到海枯石烂！！！ 这个肥皂盒盖子是软的硅胶，严丝合缝贴合，里面少量水的情况下一般不会漏！里面还有个皂托可以沥水用，皂不会泡烂，每次用完倒一下洗澡溅进去的水就行了。出去旅行顶顶好用！！！而且我本身一块皂洗所有（见上篇），洗漱用品除了它就是牙刷牙膏了！一般晚上用完早上出发的时候已经干得差不多了，不放心的话用吹风机吹一下子，倍儿干爽！绝对不会漏水！！ 翻了价格，四年过去了，只涨一块钱。堪比上了泰山的蜜雪冰城这种好东西就应该大卖！！！#旅行 #沥水肥皂盒 #可持续 #旅行好物 #户外外出旅行必备,article,最好用的肥皂盒！旅行必备！已用四年！,10+,100+,100+,2023-08-02
64c9bb11000000000b02a99b,https://www.xiaohongshu.com/discovery/item/64c9bb11000000000b02a99b,"洗发皂, 天真小白, 旅行, 可持续, 皂, 天然, 出差旅行必备, 旅行好物",一开始是觉得皂是固体碳排放会少一点尝试用了一下，然后发现好方便啊！我是大油头，两天一洗，特蓬松而且掉发也少了（也有可能是早睡之类的健康原因导致），头皮再也没有痒和头皮屑的问题。本来我就不爱用沐浴露之类的黏糊玩意儿，拿它替了。因为只画眉毛口红，也不用防晒，所以洗脸也是它（晚上用，早上只清水洗，我是油皮，但不追求过度清洁，护肤就是冬天用一下宝宝霜）。洗澡带一个它就够了！真的很爽！旅行同理！出去玩的时候还会用它洗手洗衣服！真的是一皂走天下！ 可以看到我两年前刚开始买的时候还精心挑选一下款式，发现都挺适合我之后，就开始买磕碰皂盲盒了，差不多一块用一个半月。而且这家的宣传，总有一种在对天起誓的感觉 但是注意，我发现水质对用皂有影响！我在软水区用完全没问题，去水质比较硬的地方玩三天洗一次就够了，而且得多冲洗一会儿头皮！可以买一个试试，不适合自己的话就当洗手/洗衣的用了也不亏。 自己在家用的话它送的一个起泡网就很好用了，挂起来皂很好干。我因为要去澡堂+旅行，买了个肥皂盒，用了好几年了，真的是我逢人必推荐的肥皂盒！我准备专门给它写一篇！！！#洗发皂 #天真小白 #旅行 #可持续 #皂 #天然 #出差旅行必备 #旅行好物,article,一块皂走天下！,10+,100+,100+,2023-08-02
646a24020000000013010961,https://www.xiaohongshu.com/discovery/item/646a24020000000013010961,"香港, 香港探店, 香港购物, 香港打卡, 中环, 中环街市, 秘鲁圣木, 有机生活, 有机, 环保, 可持续, 可循环",· 	 本意是来逛中环街市的 路过这家Mu系铺子一下抓住我的眼👀 我都走了🚶踏出去三步后还是心痒痒 所以又折回来逛 真的很庆幸我回头了‼️ 	 · 	 店名的含义是：永续生活♻️ 	 食品/餐具/生活家居/有机护肤品/香皂香膏香薰香料……一应俱全 店内商品都很organic 以环保和优质天然生活为宗旨 鼓励大家裸买 即自备盛器 省去不必要的包装垃圾  部分商品自备盛器有折扣喔 	 · 	 这家店不用做攻略 漫无目的的来 沉浸式体验 会发现很多惊喜💫 	 逛完以后 也引起了我对环境生态对大自然的思考 这正是创始人开这家店的意义所在吧🩵 	 #香港 #香港探店 #香港购物 #香港打卡#中环 #中环街市 #秘鲁圣木  #有机生活 #有机 #环保 #可持续 #可循环,article,SL…OWOOD｜香港🇭🇰本土环保杂货店太好逛了！,10+,100+,100+,2023-05-21
659f64cb000000001d0333eb,https://www.xiaohongshu.com/discovery/item/659f64cb000000001d0333eb,"旅游, 小众旅行地, 旅行, 生态旅行, 可持续, 可持续旅行, 透过相机, 透过相机与自然对话",随着人们生活水平的提高，对旅游体验的需求也在升级。 可持续的自然环保旅行（即生态旅行）作为一种高品质的旅游方式，能够让人们深入了解自然和当地文化，体验到与大自然亲密接触的乐趣。 	 作为一名摄影师，去年年底和今年年初，我先后去了山东东营黄河口湿地和天津大港。河口和海边千万的鸟类栖息翱翔，让我想起了教员那句“万类霜天竞自由”。蓝天之下，人与自然和谐共处。 通过观察，我发现现如今越来越多的家庭选择可持续的自然环保旅行，远离城市的喧嚣和繁忙的生活节奏，在大自然中寻找心灵的平静和宁静。 	 这种旅行不仅可以提供丰富的户外体验，家庭成员可以在旅途中共同学习和了解自然知识，增进亲子关系，培养孩子的观察力和好奇心。 	 在旅行中，学会保持对环境和当地文化的尊重。 可持续的自然环保旅行保护了环境和自然资源，减少对当地生态的破坏和污染。可随身携带垃圾袋，尽可能低减少对一次性用具和塑料产品的使用；友善的对待当地的自然和生态环境，不要随意采摘当地植物或捕捉动物“作为纪念”。 要记住，我们只有一个地球，在地球上的住户是一个大家庭。 	 这种旅行方式还能促进当地经济的发展，提高当地居民的生活水平。通过与当地居民的交流和互动，还可以了解当地的文化和生活方式，促进不同地域文化的交流。 #旅游 #小众旅行地 #旅行 #生态旅行 #可持续 #可持续旅行 #可持续旅行 #透过相机 #透过相机与自然对话 @小红书成长笔记 @户外薯 @薯队长,article,我跳预言家，2024可持续的自然旅行是趋势,10+,100+,10+,2024-01-11 北京
659f743500000000120065a2,https://www.xiaohongshu.com/discovery/item/659f743500000000120065a2,"可持续时尚, 可持续, 可持续生活, 市集, 旧衣改造, 布艺, 互动装置, 创意, 创意手工, 大学生, 毕业设计, 广州活动, 暨南大学, 新传, 衣橱整理",💞「衣世代」是一个致力于推广旧衣创意改造行动的青年公益团队。 我们用科普、展示、教学和活动等方式，连接可持续时尚创变者和广大青年朋友，希望提升年轻人在旧衣改造领域的想象力和行动力，让旧衣改造走进我们的日常生活。 	 衣世代将联合@禾希有物 举办一场以「衣希可见」为主题的旧衣可持续创意行动。🌱在这里，可以看见旧衣物的新希望。 	 💫我们希望： ● 以有意思、可参与的方式实现旧衣物的可持续利用； ● 倡导社会各界关注和支持旧衣可持续发展，打破对旧衣处理的传统认知； ● 将“旧衣新生”的可持续时尚理念落实为青年群体的实际行动。 	 ✨活动流程： ● 「旧衣集市」——参与人可携带旧衣物在集市中自行交换，用于交换的衣物需要保证干净、整洁、不影响正常使用。如未携带旧衣，亦可直接购买旧衣集市中的二手物品。🎈 ● 「旧衣改造工作坊」（30人）——参与人可在老师的指导下进行“年年有🐟”主题手工包包改造，活动将提供改造所需的物料及工具，分为上下两场（上半场14：00-15：30；下半场16：00-17：30）每场15人。✂ ● 「布艺共创」——参与人可将现场碎布料拼贴至KT板的线条画中，共同完成布艺画，共创区可供打卡留念。📷 	 🔸活动时间：2024年1月14日14:00-17:30 🔸参与方式：私信报名 🔸活动💰：免费 🔸活动人数：旧衣改造工作坊限30人，其他活动人数不限 🔸活动地点：广州番禺板桥地铁站D口三楼禾希有物可持续空间 	 #可持续时尚 #可持续 #可持续生活 #市集 #旧衣改造 #布艺 #互动装置 #创意 #创意手工 #大学生 #毕业设计 #广州活动 #暨南大学 #新传 #衣橱整理,article,活动招募 | 请跟我来，建立个旧衣的新时代！,8,10+,9,2024-01-11 广东
659d0287000000000f01f4bf,https://www.xiaohongshu.com/discovery/item/659d0287000000000f01f4bf,"喜茶, 喜茶新品, 喜茶联名, 物与再生, 环保, 可持续, 收集, 创意活动, 喜茶推荐, 喜茶徽章",🌱那些让你感受到喜悦的饮品载体，也能创造出让你惊喜的环保单品。被贴上“一次性”标签的塑料杯，也有其回收的价值。 	 🌱你可以将喜茶杯DIY成不同用途的物品 变成能够一直陪伴你的日常小装饰 也可以将它放进♻️「喜悦新生回收桶」 让喜茶杯也去经历一个神奇的再生之旅 	 🍵被滚烫热水冲泡过的茶叶为我们带来清澈醇厚的茶底。在这之后「茶渣」便成了无用之物吗❓ 	 🔆在我们看来，未必。 	 🌱当仍带有丝丝茶香韵味的茶渣，在循环的路上与PP喜茶杯相遇，也能碰撞出新的火花❗️ 	 ❗️新的一年，喜悦持续发生❗️ @喜茶 携手物与再生推出♻️「喜悦新生计划」，共同倡导东方可持续生活方式。 	 🌍想用你手中的喜茶杯混合茶渣变成有意义的环保徽章，让「可持续更简单、更极简，更趣味」， 新年新喜，随手环保。让我们一起用可持续的方式与地球同喜悦吧❗️ 	 #喜茶 #喜茶新品 #喜茶联名 #物与再生 #环保 #可持续 #收集 #创意活动 #喜茶推荐 #喜茶徽章,article,喜茶✖️物与再生推出♻️「喜悦新生计划」,10+,100+,10+,2024-01-09 广东
659e9f8e000000001000cf28,https://www.xiaohongshu.com/discovery/item/659e9f8e000000001000cf28,"together益起, 心愿跑步, 能量旅程, 可持续, 以人为本, 陸家嘴社区公益基金会, FJ公益先锋, 一直在世界传爱行动, LOVE星慈善, ME, Fantrend, 趋势公益",#together益起# 感谢生命，感谢遇见，感谢所有； 向阳跑步，传递力量 ，生态健康。 	 🔆 🌳🏃✨🌎 	 关于“行动、创作分享 ”—— 本源于《能量旅程》、《心愿跑步》公益行动期间，感谢生命安排善缘；自己由艺术公益维度诠释ME/CFS慢性疲劳的公益先锋，与公益之友丸子陈kyraChen老师、玛丽 feti 老师共建心愿跑步公益行动、共创慈善影像公益作品、倡导健康跑步文化、預防疾病，关怀ME/CFS慢性疲劳，建设可持续身心健康生态。 	 关于“外滩” —— 外滩 The Bund，位于上海市黄浦区的黄浦江畔，即外黄浦滩，为中国历史文化街区。1844年（清道光廿四年）起，外滩这一带被划为英国租界，成为上海十里洋场的真实写照，也是旧上海租界区以及整个上海近代城市文化史的发源之一。 	 关于“跑步Running ”—— “跑步”是生活中有氧运动之一，也是锻炼身体的运动项目，並列入世界体育荣誉运动会。“跑步”带给人体的好处有很多，包括：1、助益燃烧脂肪，保持健康身材，2、助益人体肌肉强度，90%以上的肌肉都能得到锻炼。3、助益提高人体免疫力，預防疾病。4、助益心肺功能，血液循环，新陈代谢能力，提升肺活量。5、助益心理健康，缓解压力，提升身心正能量。 	 关于“丸子陈” —— 现代健康文化致力者、新女性意识倡导者、城市运动代表丸子陈kyraChen 由影像、运动、时尚、艺术等维度致力戶外运动、艺术人文优良文化，由多维现代健康文化行动，建设全球身心健康生态。 	 益制/FJ+慈善文化中心 行动/能量旅程/心愿跑步/公益行动作品 宣导/跑步运动/预防疾病/身心健康/女性力量 益代/丸子陈kyraChen/玛丽 feti 益像/范景翔FanChingHsaing 位置/上海外滩步道 公益/ME/CFS城市慢生活 社慈/陸家嘴社区公益基金会 本源/能量旅程/心愿跑步/运动公益 科普/ME/CFS慢性疲劳/身心健康意识 响应/联合国以人为本/可持续 感谢/上海市黄浦区人民政府 	 #心愿跑步 #能量旅程 #可持续 #以人为本 #陸家嘴社区公益基金会 #FJ公益先锋 #一直在世界传爱行动 #LOVE星慈善 #ME/CFS城市慢生活 #Fantrend #趋势公益,article,“益起” 心愿跑步，传递城市，健康力量,0,10+,0,2024-01-10 中国台湾
659d0919000000001c010cb0,https://www.xiaohongshu.com/discovery/item/659d0919000000001c010cb0,"环保, 可持续, 可持续发展, 可持续生活, 环保生活, 我的环保习惯, 低碳环保, 微塑料, 可水洗牛皮纸, GreenTaya牛皮纸背包",微塑料竟然如此轻易就进入我们身体？塑料在我们的生活中随处可见，微塑料也是无处不在，并且正在通过各种看得见看不见的方式进入人体内。 - 其中一种方式，我们每天都可能接触到，而每年以这种方式摄入人体的微塑料颗粒能达到将近 100000 个！ - 到底是什么方式？它对人体健康有哪些影响呢？看完你可能会改变这个重要的生活习惯！ #环保  #可持续  #可持续发展  #可持续生活  #环保生活  #我的环保习惯  #低碳环保  #微塑料  #可水洗牛皮纸  #GreenTaya牛皮纸背包,article,低碳环保🌎|我竟然喝了这么多微塑料❗,0,0,0,2024-01-10 福建
659aab0f0000000012009d8f,https://www.xiaohongshu.com/discovery/item/659aab0f0000000012009d8f,"物与再生, 环保, 可持续, 悦己, 无负担, 创意, 设计, 创意设计",🌱什么才是真正的可持续生活，其实没有绝对的定论，每个人都有自己认可的理解。 	 ♻️而物与再生的想法是：可持续生活是一种无负担的悦己生活，就像我们之前一直提到的那种，它没有门槛，也不苛刻的要求每个人都不能使用塑料制品或一次性用品。 	 🌍只要你在生活中哪怕只是不乱扔垃圾，或购买了再生产品，那么你便处身于可持续生活中。 	 #物与再生 #环保 #可持续 #悦己 #无负担 #创意 #设计 #创意设计,article,无关他人，可持续生活只是自身的选择,0,10+,9,2024-01-07 广东
659f867d0000000011015a0c,https://www.xiaohongshu.com/discovery/item/659f867d0000000011015a0c,"SPARK, 建筑设计, 总体规划, 城市更新, 有机, 自然地形, 住宅设计, 国际竞赛, 生态景观, 可持续, 独特性, 社区感, 新加坡, 上海, 吉隆坡, 马来西亚",SPARK赢得了一项国际竞赛，为马来西亚开发商Eco World在吉隆坡规划Eco Ardence的3期和4期。项目总体规划包括1280个住宅单元，类型上涵盖独栋别墅、双拼别墅、联排别墅和低层公寓。4个会所和SPARK的生态景观设计将整体设计联系在一起。 SPARK的方案巧妙利用了丘陵地形，并在其中规划了各种住宅类型。成排的双拼别墅位于缓坡上，以获得最大的景观视野和通风效果；独栋别墅集群位于高原上，以获得最佳的视野和私密性；豪宅位于陡峭的山坡上，可以在私人露台的欣赏美景；低层公寓楼建在山谷中，以尽量减少所需停车设施对地形的挖掘。 这种设计方法是对马来西亚郊区典型白板说形式住宅开发方法的一种反叛。SPARK的Eco Ardence总体规划不是一排排重复的住宅楼，而是通过在场地的自然地形上可持续地打造相互连接的村庄，从而提供真正的独特性和社区感。 	 #SPARK  #建筑设计  #总体规划  #城市更新  #有机  #自然地形  #住宅设计  #国际竞赛  #生态景观  #可持续  #独特性  #社区感  #新加坡  #上海  #吉隆坡  #马来西亚,article,SPARK作品 | 吉隆坡Eco Ardence总体规划,0,3,2,2024-01-11 上海
659cfcac00000000120078f8,https://www.xiaohongshu.com/discovery/item/659cfcac00000000120078f8,"together益起, 灵感化石, 人与自然和谐共生, 能量旅程, 换位, 可持续, 再生尼龙, FJ公益先锋, 一直在世界传爱行动, LOVE星慈善, ME, 范景翔公益作品, Fantrend, 趋势公益",#together益起# 	 “灵感化石” 公益所有  —— 	 自己非常喜欢的一件作品… 透过诠释彼此，成为化石… 获得更多反思、启发与灵感… 助益现代生态、造就更多好事… 	 在他影像里的他，在他表演里的他⋯ 对话：融合、创新、共生，更多。 思考：与生命万物的更多可能。 —— 你也想成为灵感化石吗 ？ 	 益制/FJ+慈善文化中心 行动/Journey能量旅程系列 作品/换位Transposition /灵感化石03 宣导/人与自然和谐共生/生态环境保护 益导/张玉莲ZhangYulian 益演/范景翔FanChingHsaing 益影/杨义YangYi 益造/RIVERLANG里弗兰 装备/Prada再生尼龙 位置/上海波特曼丽思卡尔顿 公益/ME/CFS城市慢生活/慢性疲劳 社慈/陸家嘴社区公益基金会 响应/联合国志愿者组织/以人为本 本源/能量旅程/运动公益/慈善影像 科普/环境保护/身心健康/可持续 感谢/淮海公益慈善合伙人 	 #灵感化石 #人与自然和谐共生 #能量旅程 #换位 #可持续 #再生尼龙 #FJ公益先锋 #一直在世界传爱行动 #LOVE星慈善 #ME/CFS城市慢生活 #范景翔公益作品 #Fantrend #趋势公益,article,“益起” 成为《灵感化石》行为艺术 x 慈善行动,0,10+,0,2024-01-09 上海
659d136700000000150012ca,https://www.xiaohongshu.com/discovery/item/659d136700000000150012ca,"生物材料, 可持续时尚, 新材料, PlasticFree, 可持续",材料和系统解决方案平台PlasticFree 为yehyehyeh 创新社的善议论坛分享了十种对地球有益的生物基天然材料——从海藻纱线、虾壳皮革到下一代天然纤维，这些材料只是时尚行业未来材料的一个缩影。 生物材料之所以被时尚行业视为可持续未来的出路，是因为它们来自有机和天然材质，在短时间内可以由微生物分解或作为堆肥；在产品生命周期结束时，能够无害地回归大自然，分解成为至关重要的营养物质，为下一个循环提供生机。 	 #生物材料 #可持续时尚 #新材料 #PlasticFree #可持续,article,PlasticFree：开启材料新未来,0,10+,10+,2024-01-09 上海
659e8ace000000000f0315ac,https://www.xiaohongshu.com/discovery/item/659e8ace000000000f0315ac,"餐饮, 餐饮创业, 餐饮人, 餐饮店设计, 餐饮设计, 设计, 设计案例分享, 设计灵感, 果汁, 橙汁, 果汁店设计, 饮品, 可持续, 循环经济, 交互设计, 3d打印, 谷雨设计",由CRA-carlo ratti associati创建的实验性圆形果汁棒将挤压过的橙子制成细丝，并3D打印一次性杯子来饮用新鲜的橙汁。该原型将在未来几个月内开始在意大利各地的公共空间巡回展出，旨在展示和实施一种在日常生活中实现环境循环的新方法。这台机器高3.10米，顶部有一个装满1500个橙子的圆顶。 过程如下：有人点了一杯果汁，橙子滑入挤压机，当橙子切成两半时，它们的果皮会掉到堆积的下部。通过干燥、研磨和与聚乳酸（PLA）混合的过程，果皮变成生物塑料。然后将这种材料加热并熔化成细丝，该细丝由放置在机器内部的3D打印机使用。所得到的杯子可用于饮用新鲜挤压的果汁，然后易于回收。 循环经济就是设计废物和污染。考虑到这一点，carlo ratti为eni开发了一种实验性的橙色挤压器，该挤压器可以用橙子皮3D打印生物塑料杯。这个原型被称为“感觉果皮”，旨在为日常生活带来循环。 	 💡思考 1️⃣概念与表达概念 2️⃣可持续与循环经济 3️⃣演绎的尺度 	 #餐饮 #餐饮创业 #餐饮人 #餐饮店设计 #餐饮设计 #设计 #设计案例分享 #设计灵感 #果汁 #橙汁 #果汁店设计 #饮品 #可持续 #循环经济 #交互设计 #3d打印 #谷雨设计 @小红书创作助手,article,餐饮设计分享｜实验性的果汁机🍊🍊🍊,0,4,2,2024-01-10 广东
6597ec70000000001000cea9,https://www.xiaohongshu.com/discovery/item/6597ec70000000001000cea9,"环保, 可持续, 食物, 蔬菜, 吃在当季, citysuper, 食物里程, 干货, 科普, 健康知识科普, plog",上个周跟朋友逛商场，走着走着走到citysuper。 citysuper算是比较高端的进口超市， 我的记忆中在果蔬区卖的都是来自新西兰的智利的水果， 所以我很少去，因为消费不起 	 这次去意外地发现果蔬区和鲜肉区有很多本地食品， 并且产地都在前面标注的很清楚， 甚至有一整柜的货物都来自上海本地。 	 我朋友打趣道，消费降级已经降到上海进口超市的消费者了啊。 但仔细一看在citysuper就算是本地食物也没有便宜到哪里去， （甚至更有的种类贵了） 	 所以就我个人看法来说， 进口商超开始售卖本地食品并强调产地的做法， 实际上是因为人们越来越在意食物的在地性， 并且不再盲目追求进口的就是更好的这一观点。 说到在地性这里就要提到一个名词叫做“食物里程”， 比较粗糙的解释是指消费者与食物原产地之间的距离。 大概就是原产地离你越远，运输产生的碳排放就越多，就越不环保。 	 选择食物里程短的食物可以获得更新鲜健康的食用体验， 同时也减少很多地球的负担 	 #环保#可持续#食物 #蔬菜 #吃在当季 #citysuper #食物里程 #干货 #科普 #健康知识科普 #plog,article,进口超市也开始买本地菜了？,2,5,0,2024-01-05 上海
659f8b97000000001d015e0a,https://www.xiaohongshu.com/discovery/item/659f8b97000000001d015e0a,"环保, 商务礼品, 企业礼品定制, 漂流瓶, 伴手礼定制, 伴手礼, 展会礼品, 公司周年庆礼品, u盘, 竹子, u盘推荐, 可持续, 节日礼品, 开业礼品, 科技改变生活, 实用礼物, 小众礼物",漂流瓶U盘你有见过吗？ 环保♻竹制外壳抽拉式礼盒 玻璃漂流瓶64GB大容量U盘，高速传输数据📊 外壳可定制个性化logo或者图案 最小50个起定制，适合公司礼品、周年礼品、活动礼品、展会礼品、伴手礼 	 Corange 原创*未经允许请勿盗图/转载/演绎 #环保#商务礼品 #企业礼品定制 #漂流瓶 #伴手礼定制 #伴手礼  #展会礼品 #公司周年庆礼品 #u盘 #竹子 #企业礼品定制 #u盘 #u盘推荐 #可持续 #节日礼品 #开业礼品 #科技改变生活 	 #实用礼物 #小众礼物,article,环保新品｜漂流瓶U盘🍊,0,2,0,2024-01-11 浙江
659cac03000000001d0376e0,https://www.xiaohongshu.com/discovery/item/659cac03000000001d0376e0,"2024艺术开年, 小红书艺术发光计划, 大屋顶, 良渚大屋顶, 大屋顶文化艺术中心, 祈福, 寺庙祈福, 寺庙, 杭州周末去哪儿, 杭州周末好去处, 笔记灵感, 杭州1月展览, 径山寺, 径山寺祈福, 杭州寺庙, 音乐剧, 浙江美术馆, 伊藤润二, kpop, 月冈贞夫, 手冢治虫, 宫崎骏, 市集, 可持续",- 新年伊始，总想开个好头 看美丽的风景，听经典的曲子 见最好的朋友，许虔诚的愿望 	 不妨用每周的GapDay作为一个标记 让新年的期望长长久久 一周之中，总要给闲事留下一天 	 🫶🏻🫶🏻🫶🏻 	 年关时节去寺庙的仪式感不能丢 有红红火火的庙会更锦上添花了 	 🙏 径山第二届培福节 🕰️：2024.1.13-1.14 🕳️：余杭区径山寺 🔑：免费，详见🍊「径山培福节」 	 〰️〰️ 	 据说是俄罗斯票房神话，演了800多场 欠俄罗斯文学的一张票可以兑现了 	 💃 《安娜·卡列尼娜》音乐剧 🕰️：2024.1.12-1.13 🕳️： @杭州运河大剧院 ·歌剧厅 🔑：80-1080 🔗：大麦 	 〰️〰️ 	 浙江美术馆的又一个名家特展 新一年有文化的人先陶冶身心 	 🖊️ 朗姿玉畅——赵之谦特展 🕰️：2023.12.05-2024.3.03 🕳️： @浙江美术馆 🔑：免费 	 〰️〰️ 	 有一种恐怖叫伊藤润二 那些年追的惊悚漫画冲破次元现身 属于勇敢者的游戏！ 	 🪬 伊藤润二试胆大会 🕰️：2023.12.30-2024.2.16 🕳️： @杭州来福士 2F北庭 🔑：免费 	 〰️〰️ 	 是「少女时代」，谁的DNA动了！ Kpop爱好者来深夜大合唱 	 🎙️ Kpop之夜「少女时代」DJ专场 🕰️：2024.1.12 23:30-02:00 🕳️： @MAOLivehouse杭州 🔑：99-360 🔗：大麦 	 〰️〰️ 	 手冢治虫助手、宫崎骏师兄 是纯正的漫画大师气息 	 👨🏻🎨 不行不至——月冈贞夫作品展 🕰️：2024.1.8-02.03 🕳️：良渚文化艺术中心 🔑：免费 	 〰️〰️ 	 是“收破烂”爱好者和环保可持续者都可以去逛的跳蚤市集！ 	 「蹦蹦跳跳」跳蚤市场 🕰️：2024.1.13 14:00-19:00 🕳️：上城区凤山路79号商业储运中心二商场3仓3楼 🔑：10元 🔗：💚cuspdot  @cusp.卡斯普多特 	 #2024艺术开年  #小红书艺术发光计划 #大屋顶  #良渚大屋顶  #大屋顶文化艺术中心  #祈福  #寺庙祈福  #寺庙  #杭州周末去哪儿  #杭州周末好去处  #笔记灵感  #杭州1月展览  #径山寺  #径山寺祈福  #杭州寺庙  #音乐剧  #浙江美术馆  #伊藤润二  #kpop  #月冈贞夫  #手冢治虫  #宫崎骏  #市集  #可持续  @生活薯  @本地薯  @艺术薯   @薯队长,article,杭州本周GapDay｜径山寺的庙会，一起祈福吧,6,100+,100+,2024-01-09 浙江
