,note_id,href,keywords,description,og:type,og:title,og:xhs:note_comment,og:xhs:note_like,og:xhs:note_collect,date_info,og:image,og:video,og:videotime,og:videoquality,text,predicted_label,prediction_confidence
459,641ff53f0000000013030cea,https://www.xiaohongshu.com/discovery/item/641ff53f0000000013030cea,"东华, 服装设计, 时装周, 可持续, 民族",#东华 #服装设计 #时装周 #可持续 #民族,video,东华大学20级采风秀,10+,1k+,100+,2023-03-26,http://sns-webpic-qc.xhscdn.com/202401172255/b7fe0c4f581e4d83f053fcf2a02af33c/1000g00828bjn8p8fi0005nfrfghg8asppimc8qo!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e41ff52619ddab01037003871cd893ba_259.mp4,01:05,高清,"东华大学20级采风秀, #东华 #服装设计 #时装周 #可持续 #民族, 东华, 服装设计, 时装周, 可持续, 民族",生活方式与生活分享,0.7248335
460,655c9b31000000000f024fd9,https://www.xiaohongshu.com/discovery/item/655c9b31000000000f024fd9,"优衣库, 可持续, 优衣库联名, 优衣库穿搭, 优衣库爆款日记, 优衣库新品, 优衣库Anya, anyahindmarch, 优衣库合作款, 品牌, 02:44, 02:11, 00:59, 00:26", 关于Anya Hindmarch  除了搞怪，它还可以可持续  Anya Hindmarch推荐单品  和优衣库的合作系列，买点啥？ . #优衣库 #可持续 #优衣库联名 #优衣库穿搭 #优衣库爆款日记 #优衣库新品 #优衣库Anya #anyahindmarch #优衣库合作款 #品牌,video,优衣库Anya设计师系列，到底哪些值得买❓,10+,1k+,100+,2023-11-21,http://sns-webpic-qc.xhscdn.com/202401172255/c1d74cf61dde5c6de630b29802bf17c4/1040g2sg30ro461h22s004a5k0umltvgdomaho7g!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e55c9b2f7f807b010371038bf1c17338_259.mp4,04:00,高清,"优衣库Anya设计师系列，到底哪些值得买❓,  关于Anya Hindmarch  除了搞怪，它还可以可持续  Anya Hindmarch推荐单品  和优衣库的合作系列，买点啥？ . #优衣库 #可持续 #优衣库联名 #优衣库穿搭 #优衣库爆款日记 #优衣库新品 #优衣库Anya #anyahindmarch #优衣库合作款 #品牌, 优衣库, 可持续, 优衣库联名, 优衣库穿搭, 优衣库爆款日记, 优衣库新品, 优衣库Anya, anyahindmarch, 优衣库合作款, 品牌, 02:44, 02:11, 00:59, 00:26",生活方式与生活分享,0.9982033
461,64ff0e3d000000001e02dbf2,https://www.xiaohongshu.com/discovery/item/64ff0e3d000000001e02dbf2,"省钱攻略, 赚钱, 二手闲置, 理性消费, 可持续, 薅羊毛, 我的健身日常, 信息差, 信息差赚钱思路, 消费降级, 02:15, 02:03, 01:41, 01:29, 01:13, 00:58, 00:41, 00:23, 00:08", 原创衣服捡漏  彩妆洗护护肤捡漏  爱惜身体套餐  4.租房的家具  绕过中介租房  健身卡游泳卡  考研考公找学姐学长  代排队、铲猫屎、遛狗、陪聊  各种年卡 #省钱攻略 #赚钱 #二手闲置 #理性消费 #可持续#薅羊毛 #我的健身日常 #信息差 #信息差赚钱思路#消费降级,video,关于我买二手省下几万块的经验，看到赚到！,100+,1k+,1k+,2023-09-11,http://sns-webpic-qc.xhscdn.com/202401172255/4a725defa3568e8506d65c346b08f8ee/1040g00830ostg965k20040kh2e2qldn5chh09pg!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e4ff0daf0aade2010370038a84528e9c_259.mp4,02:32,高清,"关于我买二手省下几万块的经验，看到赚到！,  原创衣服捡漏  彩妆洗护护肤捡漏  爱惜身体套餐  4.租房的家具  绕过中介租房  健身卡游泳卡  考研考公找学姐学长  代排队、铲猫屎、遛狗、陪聊  各种年卡 #省钱攻略 #赚钱 #二手闲置 #理性消费 #可持续#薅羊毛 #我的健身日常 #信息差 #信息差赚钱思路#消费降级, 省钱攻略, 赚钱, 二手闲置, 理性消费, 可持续, 薅羊毛, 我的健身日常, 信息差, 信息差赚钱思路, 消费降级, 02:15, 02:03, 01:41, 01:29, 01:13, 00:58, 00:41, 00:23, 00:08",商业案例与求职备考,0.99868745
462,6510124c000000001f034bdb,https://www.xiaohongshu.com/discovery/item/6510124c000000001f034bdb,"vlog, 可持续生活, 生活, 可持续, 生活小妙招, 实用生活小妙招, 废物利用, 再利用, 我的环保习惯, 环保, 物尽其用, 浪漫生活的记录者",大家好呀 今天分享一下我们家一些可持续生活的习惯 都是一些小废物的再利用 奶茶袋、花束包装纸、宣传页这些东西在我家都是要“延迟退休的”哈哈哈～ 欢迎大家跟我一起讨论 保护环境人人有责 咱们一起开始吧～ #vlog #可持续生活 #生活 #可持续 #生活小妙招 #实用生活小妙招 #废物利用 #再利用 #我的环保习惯 #环保 #物尽其用 #浪漫生活的记录者,video,小妙招｜物尽其用｜零废弃的可持续生活♻️,10+,1k+,100+,2023-09-24,http://sns-webpic-qc.xhscdn.com/202401172255/5f7cfc8185c5c1917cafef0c0696879e/1040g00830pdcf9lek0005n5h96nk74d3ikr8q5o!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e51010ef11c036010370038ac6ca5dba_259.mp4,03:03,高清,"小妙招｜物尽其用｜零废弃的可持续生活♻️, 大家好呀 今天分享一下我们家一些可持续生活的习惯 都是一些小废物的再利用 奶茶袋、花束包装纸、宣传页这些东西在我家都是要“延迟退休的”哈哈哈～ 欢迎大家跟我一起讨论 保护环境人人有责 咱们一起开始吧～ #vlog #可持续生活 #生活 #可持续 #生活小妙招 #实用生活小妙招 #废物利用 #再利用 #我的环保习惯 #环保 #物尽其用 #浪漫生活的记录者, vlog, 可持续生活, 生活, 可持续, 生活小妙招, 实用生活小妙招, 废物利用, 再利用, 我的环保习惯, 环保, 物尽其用, 浪漫生活的记录者",生活方式与生活分享,0.9995148
463,64b91dab000000000103cb15,https://www.xiaohongshu.com/discovery/item/64b91dab000000000103cb15,"环保, 可持续, 可持续性时尚, 时尚行业, TSUBO, 品牌, 品牌营销, 环保生活, 不懂就问有问必答",🔋可持续和环保是时尚行业永恒的话题。我们注意到TSUBO发起过很多可持续时尚计划，很好奇它们是否会定义自己为环保品牌。 	 主理人MAX坦言：难道要做一个不环保品牌吗？在他看来，所有品牌都应该是【环保品牌】♻️ 	 🌲那环保要到什么程度呢？ 	 ———能环保的地方环保，如果环保对品质牺牲代价过高，就不要选环保。 	 他认为，Allbirds做环保稍微有点“过”了。👟用羊毛、竹纤维、树纤维作为原料，过于注重环保概念导致产品特别普通。 	 🚶🏻整体穿感上有所牺牲，穿久了会觉得非常累。 	 环保应该是在自己经济承受范围内，买最好的那一个，而不是买一堆。不要为了买而买 	 #环保 #可持续 #可持续性时尚 #时尚行业 #TSUBO #品牌 #品牌营销 #环保生活 #不懂就问有问必答 @视频薯 @知识薯 @生活薯,video,Allbirds故意把产品做得很普通？,2,10+,10+,2023-07-20,http://sns-webpic-qc.xhscdn.com/202401172255/b3219a12718b660fd5ae9ed805b6c480/1000g0082r1saa9gk40005oo8loakhiv4qaefiag!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e4b91daae7d9a50103730389731dfd6e_259.mp4,02:08,高清,"Allbirds故意把产品做得很普通？, 🔋可持续和环保是时尚行业永恒的话题。我们注意到TSUBO发起过很多可持续时尚计划，很好奇它们是否会定义自己为环保品牌。 	 主理人MAX坦言：难道要做一个不环保品牌吗？在他看来，所有品牌都应该是【环保品牌】♻️ 	 🌲那环保要到什么程度呢？ 	 ———能环保的地方环保，如果环保对品质牺牲代价过高，就不要选环保。 	 他认为，Allbirds做环保稍微有点“过”了。👟用羊毛、竹纤维、树纤维作为原料，过于注重环保概念导致产品特别普通。 	 🚶🏻整体穿感上有所牺牲，穿久了会觉得非常累。 	 环保应该是在自己经济承受范围内，买最好的那一个，而不是买一堆。不要为了买而买 	 #环保 #可持续 #可持续性时尚 #时尚行业 #TSUBO #品牌 #品牌营销 #环保生活 #不懂就问有问必答 @视频薯 @知识薯 @生活薯, 环保, 可持续, 可持续性时尚, 时尚行业, TSUBO, 品牌, 品牌营销, 环保生活, 不懂就问有问必答",商业案例与求职备考,0.8412128
464,659d427500000000100109b6,https://www.xiaohongshu.com/discovery/item/659d427500000000100109b6,"拉雅克LHAYAK, 牦牛, 可持续, 纪录片, 值得一看的纪录片, 高分纪录片, 纪录片分享, 纪录片推荐",#拉雅克LHAYAK #牦牛 #可持续 #纪录片 #值得一看的纪录片 #高分纪录片 #纪录片分享 #纪录片推荐 #,video,LHAYAK纪录片花絮｜跟我们去收购牦牛皮吧,0,7,0,2024-01-09 四川,http://sns-webpic-qc.xhscdn.com/202401172255/3cbaca56a1de1066f677b24066f0fd76/1040g00830tn8hsl1ke005omqhua0ge44a3c6ig8!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e59d427530b3c9010370038cee4e3825_259.mp4,01:05,高清,"LHAYAK纪录片花絮｜跟我们去收购牦牛皮吧, #拉雅克LHAYAK #牦牛 #可持续 #纪录片 #值得一看的纪录片 #高分纪录片 #纪录片分享 #纪录片推荐 #, 拉雅克LHAYAK, 牦牛, 可持续, 纪录片, 值得一看的纪录片, 高分纪录片, 纪录片分享, 纪录片推荐",艺术设计与自然摄影,0.9996487
465,6590118c0000000015002eb5,https://www.xiaohongshu.com/discovery/item/6590118c0000000015002eb5,"wholefoods, 环保, 有机蔬菜, 健康饮食, 我的健康生活, 生命花园, 可持续",有机食物更是一种lifestyle，这种有机可持续的生活方式也是能够让人静下心来的，我们通过自己一点微薄的力量，让这个世界变好一点点，那我们自己的内心肯定也更容易自洽，自然也活得更加松弛自由了～ #wholefoods #环保 #有机蔬菜 #健康饮食 #我的健康生活 #生命花园 #可持续 @视频薯 @知识薯,video,医学博士眼中的“超级食物”，每人都该了解,10+,1k+,100+,2023-12-31 江苏,http://sns-webpic-qc.xhscdn.com/202401172255/87ad0de442a19a504815301320d0364b/1040g2sg30taccc063q005nt12png99t1plefe28!nd_dft_wlteh_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e59010f0120cb3010376038cbaca526f_259.mp4,02:28,高清,"医学博士眼中的“超级食物”，每人都该了解, 有机食物更是一种lifestyle，这种有机可持续的生活方式也是能够让人静下心来的，我们通过自己一点微薄的力量，让这个世界变好一点点，那我们自己的内心肯定也更容易自洽，自然也活得更加松弛自由了～ #wholefoods #环保 #有机蔬菜 #健康饮食 #我的健康生活 #生命花园 #可持续 @视频薯 @知识薯, wholefoods, 环保, 有机蔬菜, 健康饮食, 我的健康生活, 生命花园, 可持续",知识科普与科研动态,0.9950923
466,65377c82000000002402e47a,https://www.xiaohongshu.com/discovery/item/65377c82000000002402e47a,"维他奶, 为我为你维他奶, 盒你再会, 维他奶纸包盒回收计划, 盒你一起换享美好, 深圳探店, 深圳vlog, 周末去哪儿, 标记我的生活, 可持续",原来平时喝的维他奶纸包盒是可以回收的！！ 没想到维他奶不仅营养美味轻负担，还可持续 10个纸包盒就可得到一个人生大豆理盒，除此以外还有再生笔记本，无纺袋等可以兑换~ 明天请朋友一起喝维他奶！ 一起做环保圣“豆”士！♻ #维他奶 #为我为你维他奶 #盒你再会 #维他奶纸包盒回收计划 #盒你一起换享美好 #深圳探店 #深圳vlog #周末去哪儿 #标记我的生活 #可持续,video,vlog｜我要做环保圣“豆”士！,8,100+,10+,2023-10-24,http://sns-webpic-qc.xhscdn.com/202401172255/5ab5c7e66fdee2e0f2053af4ac3faa12/1040g00830qjs4hhm0a0049vp3veacs1fleln2p8!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e5377c81a98d76010370038b8ec2148c_259.mp4,00:48,高清,"vlog｜我要做环保圣“豆”士！, 原来平时喝的维他奶纸包盒是可以回收的！！ 没想到维他奶不仅营养美味轻负担，还可持续 10个纸包盒就可得到一个人生大豆理盒，除此以外还有再生笔记本，无纺袋等可以兑换~ 明天请朋友一起喝维他奶！ 一起做环保圣“豆”士！♻ #维他奶 #为我为你维他奶 #盒你再会 #维他奶纸包盒回收计划 #盒你一起换享美好 #深圳探店 #深圳vlog #周末去哪儿 #标记我的生活 #可持续, 维他奶, 为我为你维他奶, 盒你再会, 维他奶纸包盒回收计划, 盒你一起换享美好, 深圳探店, 深圳vlog, 周末去哪儿, 标记我的生活, 可持续",生活方式与生活分享,0.99925894
467,64e702ed000000000103e392,https://www.xiaohongshu.com/discovery/item/64e702ed000000000103e392,"我的日常, vlog, 拍摄花絮, 海洋, 海洋屋, 关心被丢弃的家, 海洋生态, 可持续, 周末去哪儿, 保护海洋环境",好久不见朋友们！ 我周一和喵喵去深圳南山找朋友玩了了 i人团聚time！ 	 等朋友下班的时候逛了一下旁边的海洋屋艺术展 遇见了很多很有意思的展品 以海洋微塑、环氧树脂等材质呈现填海之观 还和喵喵用塑料吸管做成的笔 写了祝愿的纸条和盖章签名嘿嘿 	 “我想试试看 能不能把我创造的大海 描述给你听”——真的很难不爱这句话 	 还看到有艺术家以海玻璃为媒介制造的首饰 真的很漂亮 像宝石一样闪耀 出周边我第一个冲！！ …… 回程的路上司机一直在放exo人鱼的眼泪 “我愿和你的爱交换伤痕”   sad 联动的回忆在攻击我 	 意外读了一封来自几万年间不断演化的海洋家书 大海孕育万物 赋予了我们家的意义 但日复一日的垃圾污染让海洋伤痕累累 展览希望以共创再生为名 通过艺术手段重塑 关心被我们遗弃的那个“家” 	 毕竟我们每一秒的呼吸 都与大海有关 	 展览时间：8.21-8.25  9:30-21:30 展览地点：深圳市软件产业基地创业广场大街（四栋中庭） 有空的朋友去逛逛也蛮好的~逛完就去吃海底捞！ 	 #我的日常 #vlog #拍摄花絮 #海洋 #海洋屋 #关心被丢弃的家 #海洋生态 #可持续 #周末去哪儿#保护海洋环境,video,我愿和你的爱交换伤痕,10+,1k+,100+,2023-08-24,http://sns-webpic-qc.xhscdn.com/202401172256/9f107fa989377a421ad114d1fd1f2102/1040g00830o59b8gpim0048pbba4r3ihp4bes7fg!nd_dft_wgth_jpg_3,https://sns-video-bd.xhscdn.com/stream/110/259/01e4e70104124d14010370038a39d842f4_259.mp4,00:19,高清,"我愿和你的爱交换伤痕, 好久不见朋友们！ 我周一和喵喵去深圳南山找朋友玩了了 i人团聚time！ 	 等朋友下班的时候逛了一下旁边的海洋屋艺术展 遇见了很多很有意思的展品 以海洋微塑、环氧树脂等材质呈现填海之观 还和喵喵用塑料吸管做成的笔 写了祝愿的纸条和盖章签名嘿嘿 	 “我想试试看 能不能把我创造的大海 描述给你听”——真的很难不爱这句话 	 还看到有艺术家以海玻璃为媒介制造的首饰 真的很漂亮 像宝石一样闪耀 出周边我第一个冲！！ …… 回程的路上司机一直在放exo人鱼的眼泪 “我愿和你的爱交换伤痕”   sad 联动的回忆在攻击我 	 意外读了一封来自几万年间不断演化的海洋家书 大海孕育万物 赋予了我们家的意义 但日复一日的垃圾污染让海洋伤痕累累 展览希望以共创再生为名 通过艺术手段重塑 关心被我们遗弃的那个“家” 	 毕竟我们每一秒的呼吸 都与大海有关 	 展览时间：8.21-8.25  9:30-21:30 展览地点：深圳市软件产业基地创业广场大街（四栋中庭） 有空的朋友去逛逛也蛮好的~逛完就去吃海底捞！ 	 #我的日常 #vlog #拍摄花絮 #海洋 #海洋屋 #关心被丢弃的家 #海洋生态 #可持续 #周末去哪儿#保护海洋环境, 我的日常, vlog, 拍摄花絮, 海洋, 海洋屋, 关心被丢弃的家, 海洋生态, 可持续, 周末去哪儿, 保护海洋环境",生活方式与生活分享,0.9996271
468,659f7d03000000001e00846d,https://www.xiaohongshu.com/discovery/item/659f7d03000000001e00846d,"建筑, 建筑设计, 建筑设计竞赛, 建筑作品集, 未来建筑, 可持续建筑, 环保, AI, 创意, 脑洞, 未来城市, 房地产, 公共建筑, 木构建筑, 可持续, 可持续发展, 绿色建筑, 建筑设计理念, 设计理念, 山水, 山水城市, 国风, 国风建筑, AIGC",原创作品 欢迎合作 转载请注明出处  违规商用必究 谢谢。 版权归WA瓦舍建筑事务所所有©WAssociate 山水城市是什么样子的？ 山水 一直是深深植入在中国艺术里面的符号 如何通过建筑 对山水的意境进行表达与响应 如何承载中国自己所独有的 文化精髓，基于这一思考 结合一直秉承的未来城市理念 创作了一系列作品 感谢观看。 城市设计理念：城市已经摆脱地面交通，空中交通成为主要交通形式，地面出让给城市公园。 建筑形式主要通过垂直交通与大平台的形式来展现。 #建筑  #建筑设计  #建筑设计竞赛  #建筑作品集  #未来建筑  #可持续建筑  #环保  #AI  #创意  #脑洞  #未来城市 #房地产 #公共建筑 #木构建筑 #可持续 #可持续发展 #绿色建筑 #建筑设计理念 #设计理念#山水 #山水城市 #国风 #国风建筑 #AIGC,video,山水城市 建筑对山水文化的“暗黑”表达3#,0,9,4,2024-01-11 北京,http://sns-webpic-qc.xhscdn.com/202401172256/9153dbd5be43051751911143fdf53764/1040g00830tpe84oqkk005np51nsg97nlu0lo9d0!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e59f7cfd4fa211010370038cf7007803_259.mp4,00:06,高清,"山水城市 建筑对山水文化的“暗黑”表达3#, 原创作品 欢迎合作 转载请注明出处  违规商用必究 谢谢。 版权归WA瓦舍建筑事务所所有©WAssociate 山水城市是什么样子的？ 山水 一直是深深植入在中国艺术里面的符号 如何通过建筑 对山水的意境进行表达与响应 如何承载中国自己所独有的 文化精髓，基于这一思考 结合一直秉承的未来城市理念 创作了一系列作品 感谢观看。 城市设计理念：城市已经摆脱地面交通，空中交通成为主要交通形式，地面出让给城市公园。 建筑形式主要通过垂直交通与大平台的形式来展现。 #建筑  #建筑设计  #建筑设计竞赛  #建筑作品集  #未来建筑  #可持续建筑  #环保  #AI  #创意  #脑洞  #未来城市 #房地产 #公共建筑 #木构建筑 #可持续 #可持续发展 #绿色建筑 #建筑设计理念 #设计理念#山水 #山水城市 #国风 #国风建筑 #AIGC, 建筑, 建筑设计, 建筑设计竞赛, 建筑作品集, 未来建筑, 可持续建筑, 环保, AI, 创意, 脑洞, 未来城市, 房地产, 公共建筑, 木构建筑, 可持续, 可持续发展, 绿色建筑, 建筑设计理念, 设计理念, 山水, 山水城市, 国风, 国风建筑, AIGC",艺术设计与自然摄影,0.99966836
469,659d4bfd0000000012004d5f,https://www.xiaohongshu.com/discovery/item/659d4bfd0000000012004d5f,"远方好物, 以喜欢的方式去生活, 远方好物店主招募, 远方好物平台, 远方好物溯源, 远方好物联合创始人紫遇姐姐, 远方好物招店主, 远方好物分享, 远方好物店主, 好产品分享, 品质生活, 可持续, 远方好物紫遇姐姐, 远方好物联合创始人紫遇, 远方好物大导师紫遇姐姐, 私域, 副业, 创业, 养生赛道, 大健康",远方好物是一种美好的生活方式，关心粮食和蔬菜喂马劈柴周游世界，欢迎大家加入和我们一起吧!#远方好物 #以喜欢的方式去生活 #远方好物店主招募 #远方好物平台 #远方好物溯源 #远方好物联合创始人紫遇姐姐  #远方好物招店主 #远方好物分享 #远方好物店主 #好产品分享 #品质生活 #可持续 #远方好物紫遇姐姐 #远方好物联合创始人紫遇 #远方好物大导师紫遇姐姐 #私域 #副业 #创业 #养生赛道 #大健康,video,远方好物一种美好的生活方式,0,0,0,2024-01-09 河北,http://sns-webpic-qc.xhscdn.com/202401172256/c7168ae3a68ddf2866593398b4db1d55/1040g00830tn9oisjko6g5n3bbgc4m5lfnnr6k0g!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e59d4bf34f111d010370038cee719fd2_259.mp4,00:54,高清,"远方好物一种美好的生活方式, 远方好物是一种美好的生活方式，关心粮食和蔬菜喂马劈柴周游世界，欢迎大家加入和我们一起吧!#远方好物 #以喜欢的方式去生活 #远方好物店主招募 #远方好物平台 #远方好物溯源 #远方好物联合创始人紫遇姐姐  #远方好物招店主 #远方好物分享 #远方好物店主 #好产品分享 #品质生活 #可持续 #远方好物紫遇姐姐 #远方好物联合创始人紫遇 #远方好物大导师紫遇姐姐 #私域 #副业 #创业 #养生赛道 #大健康, 远方好物, 以喜欢的方式去生活, 远方好物店主招募, 远方好物平台, 远方好物溯源, 远方好物联合创始人紫遇姐姐, 远方好物招店主, 远方好物分享, 远方好物店主, 好产品分享, 品质生活, 可持续, 远方好物紫遇姐姐, 远方好物联合创始人紫遇, 远方好物大导师紫遇姐姐, 私域, 副业, 创业, 养生赛道, 大健康",生活方式与生活分享,0.997825
470,63dcdf91000000000d01f41f,https://www.xiaohongshu.com/discovery/item/63dcdf91000000000d01f41f,"我的手工日常, 零废弃, 可持续, 物尽其用, T恤, 变废为宝",不要的T恤别扔呀，手把手教你做个杯套，照着视频做，简单的。 为我们的好朋友-保温杯，穿上漂亮的衣服。再也不怕外出时保温杯一不小心就从手里滑下，再也不会因为磕碰而心疼。有了这个亲手编织的漂亮网兜，你的保温杯就是大街上最靓的gai~ 	 #我的手工日常 #零废弃 #可持续 #物尽其用 #T恤 #变废为宝,video,不要的T恤别扔❌做个好看的杯套💯,10+,100+,100+,2023-02-03,http://sns-webpic-qc.xhscdn.com/202401172256/bfa3d329b58d5ddc5c8ec1238bd8f182/1000g008205i4iq4fe000433tcnimokc6gcfsm2g!nd_dft_wlteh_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e3dcdf8723ea31010370038616d9dcaf_259.mp4,11:20,高清,"不要的T恤别扔❌做个好看的杯套💯, 不要的T恤别扔呀，手把手教你做个杯套，照着视频做，简单的。 为我们的好朋友-保温杯，穿上漂亮的衣服。再也不怕外出时保温杯一不小心就从手里滑下，再也不会因为磕碰而心疼。有了这个亲手编织的漂亮网兜，你的保温杯就是大街上最靓的gai~ 	 #我的手工日常 #零废弃 #可持续 #物尽其用 #T恤 #变废为宝, 我的手工日常, 零废弃, 可持续, 物尽其用, T恤, 变废为宝",生活方式与生活分享,0.9996966
471,64905b61000000001303fa84,https://www.xiaohongshu.com/discovery/item/64905b61000000001303fa84,"alcantara, 材料, 意大利, 汽车内饰, 奢华, 可持续, 内饰, 创新, 上海, 红旗, 吉利, 奇瑞","2023年上海国际汽车工业展览会再次引领中国汽车界的盛事，展现着中国作为全球汽车产业的雄心与实力。以主题""拥抱汽车产业新时代""为核心，这场展览吸引了来自世界各地的超过1000家领先参展商，齐聚一堂，展示他们最新的车型和前沿的先进技术。 随着汽车行业的快速演变，创新、定制和可持续性成为重要的发展方向。意大利奢华材料Alcantara®紧跟这时代，成为红旗、吉利和奇瑞等中国国内汽车的材料。 Alcantara®凭借其在美学、技术、感官和碳中和等方面的卓越优势，获得了关键的竞争优势。其独特的外观和触感，为汽车内饰提供了高质感和奢华体验。 #alcantara  #材料 #意大利 #汽车内饰 #奢华 #可持续 #内饰 #创新 #上海 #红旗 #吉利 #奇瑞",video,Alcantara 引领奢华风尚，闪耀上海国际车展,4,1k+,100+,2023-06-20,http://sns-webpic-qc.xhscdn.com/202401172256/9f37eab6482ec9616988791de71e595f/spectrum/1000g0k02m2l9a6uj20005o91r5qgbo2d8jolo7g!nd_dft_wgth_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e49058a02a9b290103700388d3e77f8f_259.mp4,01:16,高清,"Alcantara 引领奢华风尚，闪耀上海国际车展, 2023年上海国际汽车工业展览会再次引领中国汽车界的盛事，展现着中国作为全球汽车产业的雄心与实力。以主题""拥抱汽车产业新时代""为核心，这场展览吸引了来自世界各地的超过1000家领先参展商，齐聚一堂，展示他们最新的车型和前沿的先进技术。 随着汽车行业的快速演变，创新、定制和可持续性成为重要的发展方向。意大利奢华材料Alcantara®紧跟这时代，成为红旗、吉利和奇瑞等中国国内汽车的材料。 Alcantara®凭借其在美学、技术、感官和碳中和等方面的卓越优势，获得了关键的竞争优势。其独特的外观和触感，为汽车内饰提供了高质感和奢华体验。 #alcantara  #材料 #意大利 #汽车内饰 #奢华 #可持续 #内饰 #创新 #上海 #红旗 #吉利 #奇瑞, alcantara, 材料, 意大利, 汽车内饰, 奢华, 可持续, 内饰, 创新, 上海, 红旗, 吉利, 奇瑞",商业案例与求职备考,0.9986816
472,659c9182000000001a00117f,https://www.xiaohongshu.com/discovery/item/659c9182000000001a00117f,"无穷, 无限, 庆祝, 周年, 200, 220年, 200周年, 发布, 官宣, logo, 标识, 六大支柱, 支柱, 灵感, 参考, 威士忌, 麦卡伦, Macallan, themacallan, 爱丁顿, 创意, 创新, 斯佩塞, 斯佩河, 酒厂, 包装, 时尚, 设计, 设计师, 高端, 名人, 明星, 喝酒, 饮酒, 新年, 春节, 旅程, 新春, 相聚, 团聚, 团圆, 无以伦比, 创造, 创造力, 技艺, 传承, 可持续",2024年01月05日，麦卡伦宣布开始庆祝创立200周年，并发布了崭新的Logo和标识。麦卡伦酒厂的多位关键人物，发表了对麦卡伦200周年的看法，主要围绕着以下5个主题：无与伦比、创造力、技艺、传承和可持续性。欲知详情如何，欢迎观看本期视频。您要是觉得有意思的话，别忘了一键三连哦，O(∩_∩)O哈哈~！ #无穷 #无限 #∞ #庆祝 #周年 #200 #220年 #200周年 #发布 #官宣 #logo #标识 #六大支柱 #支柱 #灵感 #参考 #威士忌 #麦卡伦 #Macallan #themacallan #爱丁顿 #创意 #创新 #斯佩塞 #斯佩河 #酒厂 #包装 #时尚 #设计 #设计师 #高端 #名人 #明星 #喝酒 #饮酒 #新年 #春节 #旅程 #新春 #相聚 #团聚 #团圆 #无以伦比 #创造 #创造力 #技艺 #传承 #可持续,video,"麦卡伦200周年依然年轻!不止回顾,还有惊喜!",0,6,2,2024-01-09 北京,http://sns-webpic-qc.xhscdn.com/202401172256/044b41a32cdf6da75a4d4cbc7f94667a/spectrum/1040g0k030tmj03pikm005nvku0bgbh6eavpts4o!nd_dft_wgth_jpg_3,https://sns-video-al.xhscdn.com/stream/110/259/01e59c8d7b11fdf9010371038ceb9ed69d_259.mp4,05:24,高清,"麦卡伦200周年依然年轻!不止回顾,还有惊喜!, 2024年01月05日，麦卡伦宣布开始庆祝创立200周年，并发布了崭新的Logo和标识。麦卡伦酒厂的多位关键人物，发表了对麦卡伦200周年的看法，主要围绕着以下5个主题：无与伦比、创造力、技艺、传承和可持续性。欲知详情如何，欢迎观看本期视频。您要是觉得有意思的话，别忘了一键三连哦，O(∩_∩)O哈哈~！ #无穷 #无限 #∞ #庆祝 #周年 #200 #220年 #200周年 #发布 #官宣 #logo #标识 #六大支柱 #支柱 #灵感 #参考 #威士忌 #麦卡伦 #Macallan #themacallan #爱丁顿 #创意 #创新 #斯佩塞 #斯佩河 #酒厂 #包装 #时尚 #设计 #设计师 #高端 #名人 #明星 #喝酒 #饮酒 #新年 #春节 #旅程 #新春 #相聚 #团聚 #团圆 #无以伦比 #创造 #创造力 #技艺 #传承 #可持续, 无穷, 无限, 庆祝, 周年, 200, 220年, 200周年, 发布, 官宣, logo, 标识, 六大支柱, 支柱, 灵感, 参考, 威士忌, 麦卡伦, Macallan, themacallan, 爱丁顿, 创意, 创新, 斯佩塞, 斯佩河, 酒厂, 包装, 时尚, 设计, 设计师, 高端, 名人, 明星, 喝酒, 饮酒, 新年, 春节, 旅程, 新春, 相聚, 团聚, 团圆, 无以伦比, 创造, 创造力, 技艺, 传承, 可持续",商业案例与求职备考,0.9916046
