"url","user_name","user_id","ip_location","user_desc","follow","fans","likes"
"https://www.xiaohongshu.com/user/profile/640eb5b900000000290107bb","小娱萌","6800738380","辽宁","姐妹们，冲啊！
追星一线需要咱🤔
mangui6688@163.com","0","1W+","800W+"
"https://www.xiaohongshu.com/user/profile/62e73f5b000000001e01da6b","看看新闻Knews","5647122620","上海","还没有企业简介","10+","1W+","200W+"
"https://www.xiaohongshu.com/user/profile/607a97c4000000000100478b","郭小小在西藏","1145204591","西藏","流浪拉萨的35+姐姐 10+年文旅工作经验
旅居拉萨3+年 318/317/214/阿里自驾15+次
现在在拉萨开民宿 尝试当city walk领队
带你看西藏不一样的美丽风景与特色人文","10+","10+","100+"
"https://www.xiaohongshu.com/user/profile/5ef87f4b000000000101e024","ONEFood 深度种菜","340868556","福建","深度种菜，治愈灵魂!- ONELiving一活
可持续健康生活日常
养好土和微生物，活土种灵魂食物—峰之种DCF OLOF Bio Garden
🌲🌹🧘‍♀️C-Soul Lifestyle","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5fcb51b4000000000101c810","考一当当地理","1075371277","四川","⏰生活处处有地理
🧠有好玩的地理题、地理现象艾特我给大家讲
🤷孩子学习方法都在@当当谈教育","10+","20W+","100W+"
"https://www.xiaohongshu.com/user/profile/6065b2d0000000000101d49b","小红薯64204408","9522850651","","科普｜带你了解睡眠这件小事💤","2","100+","1W+"
"https://www.xiaohongshu.com/user/profile/6038eae10000000001004481","小红薯65A4A534","liangyh88","","还没有简介","10+","1W+","10W+"
"https://www.xiaohongshu.com/user/profile/5b8fb4dfb71d9000013b409b","冷芸时尚博士","411287153","山东","冷芸博士，专注于时尚、商业与职场。woshilengyun","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5b7974d532ad610001e8266c","什么什么什么","602549732","江苏","愿携同心者，飞作紫鸳鸯","100+","10+","100+"
"https://www.xiaohongshu.com/user/profile/61a8737900000000100047e5","猫猫没有毛","8023313648","广东","Aloha～ 
这里是猫猫没有毛万事屋捏🥳

对哒！就是万事不干屋👉👈","10+","10+","10+"
"https://www.xiaohongshu.com/user/profile/628af75f000000001000ff67","寰宇观点","4130687956","上海","与好奇观寰宇，宇宙那么大，一起去探索吧","0","100+","100+"
"https://www.xiaohongshu.com/user/profile/5e5081510000000001007669","SNAZZY会英语","571568615","北京","🐂英语牛娃家长得力助手｜英语演讲指导行家
🥖旅居欧美的国际公民｜全球top商学院MBA
🍷热爱旅行古体诗词文艺青年｜高尔夫葡萄酒
⛳️比孩子更爱玩的爸爸｜最新爱好🏂单板滑雪","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5c127e17000000000602d8b8","美国房似锦","546019126","天津","Uiuc🍾芝加哥🌉巴尔的摩🌆佛州🌴
🥳吃喝玩乐高校新鲜事｜找室友｜租房
🏢美国公寓直签无差价更有全网最高返现","10+","10+","100+"
"https://www.xiaohongshu.com/user/profile/635bca55000000001802f4e8","科学小视","6257010799","","还没有简介","1","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/63cd3d420000000027029ec7","行动行动","xingdongops","北京","这里是行动行动。我们主张放弃逻辑正义，重新理解事件，培养行动勇气。","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5f2056b90000000001005d0d","张天纵Terry","327631173","","北京五道口技校🇨🇳 →⁠ 瑞士洛桑🇨🇭
没事坐车瞎逛悠爱好者 // 环游世界进行中
旅行🤝户外🤝地理🤝阅读

目标是踏平世界上的每一个角落 ✅ 45/197","6","100+","1K+"
"https://www.xiaohongshu.com/user/profile/6236d26d0000000021027a6c","11eleven","1487315474","陕西","还没有简介","10+","4","100+"
"https://www.xiaohongshu.com/user/profile/64c712270000000025034651","悦读日记","9783655940","","深耕图书行业数十载，
每日更新精美好书，
📖感谢关注。","2","1K+","70W+"
"https://www.xiaohongshu.com/user/profile/5e3fcb7f0000000001005ba9","胖子车神暖暖","912171627","北京","📷汽车节目《Hanf韩贩出品》联合创始人
❤️95后 年轻有态度！
🚗斯巴鲁忠粉 BRZ & 翼豹 
🏍汽车和机车都是挚爱！","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/61834160000000000201ab62","James默","2715516946","北京","“自贵为本，而后有贵人。朝闻道，夕死可矣。”
英国皇家建筑师学会荣誉创作者，野生GIS小学生，中国国家地理兼职摄影师，研究生。","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5dd75ac00000000001005516","吴精彩","703757599","广东","每日分享精彩视频，让你感受无限创意！国家大事、热门吃瓜、感人至深的励志故事、搞笑逗趣的糗事集锦，应有尽有！快来关注我吧，与全球网友一起畅享精彩，让每一天都充满惊喜！","4","10+","100+"
"https://www.xiaohongshu.com/user/profile/64808d2500000000100360cb","娱乐小喵","7431384351","江西","娱乐娱乐
吃瓜 爆料 追剧 磕cp
一起来啊！","5","1W+","200W+"
"https://www.xiaohongshu.com/user/profile/5c1de7e30000000005020884","T👃🏻T","678547689","四川","🕳️🏃🏿‍♂️ 💁🏿‍♂️欢迎掉进我的脑洞⚫️
 🕳脑 洞🕳️
瞎发八发-随心所欲🙆🏿‍♂️","10+","100+","1W+"
"https://www.xiaohongshu.com/user/profile/5bd02bffec2c2300018556a9","the eye doctor","568873702","","英国原装进口","10+","1K+","30W+"
"https://www.xiaohongshu.com/user/profile/61ec306a0000000010005e09","小辉哥在路上","1623533388","","🧑‍🎓🎓海外留学3年 旅居英国🇬🇧3年
🍀爱旅游 爱徒步
📚每天分享一个小知识
📌传递正能量 ✈️25国 228城旅行🧳","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/64634386000000001400c530","ACWL概念研究所","ZEROoooo","","AI PLAYER | DESIGNER｜AKERS
💡空间概念研究
💼8年+文旅概念策划&规划&设计
💼主题空间设计","2","100+","1K+"
"https://www.xiaohongshu.com/user/profile/64c606a2000000002b00a1fa","Quirky_好奇小鲶","lmy20110208","","[小]与其埋怨自己--不如埋了别人🌇💬
[鲶]永远会保持开心的老baby💤💧
[主]初一小初生💦 ◖⚆ᴥ⚆◗🦋🥑
[页]破两万粉加油ก็ʕ•͡ᴥ•ʔ ก้🌷💒🌊","10+","1W+","40W+"
"https://www.xiaohongshu.com/user/profile/629b1625000000001b02ba5c","万事随缘","6288353046","浙江","发现美，欣赏美，分享美……
（🌻侵权私删🌻）","10+","100+","1W+"
"https://www.xiaohongshu.com/user/profile/637f9436000000001f017452","果妈爱读书","5394428007","河北","💁🏻‍♀️ 80后| 家有二宝| 爱读书 | 爱生活
📚 分享绘本 好物 | 亲子阅读 | 童书推广人
🌻 成长路上愿每个人做闪闪发光的自己！
📭 398852841@qq.com","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5ccc011d000000001002479f","明 毫","649868997","新疆","每年都有两百多天混迹山岭的半野人
⛰️

*23/24雪季常驻阿勒泰，双板教学","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5fb945750000000001007d41","挲师兄","FEIHEZAOWU","云南","硬核拾荒/废土制造➕👆
保持热爱与幻想/记录日常/创作
💯感谢喜欢我的制作风格","100+","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/62500d770000000010008408","Graduate360年度毕业设计奖","Graduate360_100","","Graduate360°2023征集现已开启
参赛咨询欢迎私✉️
2022获奖年鉴📘✨👉@SANDU图书","4","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/558517bc3397db2845e1cb8f","小盐小盐心想事成","682671179","广东","🔍记录东非猎豹、狮群真实的生存现状
📍信息来源都有标注
📝欢迎阅览“了解大猫”板块
（头像是八岁的猎豹：纳什派）
（背景图是小野和帕特）","10+","1K+","20W+"
"https://www.xiaohongshu.com/user/profile/5c9a0e01000000001101e312","Leon在路上","978947300","中国香港","🌎环球旅行，一直在路上
⛰️定期更新自己走过拍过的优质收藏级旅行线路。 
❤️小众秘境&极限风光&野生动物重度爱好者
📷用镜头记录地球发生的一切，用影像传达生命的温度","10+","1K+","10W+"
"https://www.xiaohongshu.com/user/profile/604af9640000000001006665","焦头鹅和里小熊","1149193415","广东","极地礼物店店长，时刻捍卫可爱与快乐
🧣🎵：焦头鹅和里小熊
原图在👸号：焦头鹅和里小熊
版权作品，禁止商用、二改、抄袭
禁止发布其他平台，转载需授权！！！","10+","20W+","200W+"
"https://www.xiaohongshu.com/user/profile/63df506a000000002801a76c","科普视界🌍","5071327078","四川","科普百科知识
每天更新，感谢支持🙏🏻","7","1W+","20W+"
"https://www.xiaohongshu.com/user/profile/5bc9d8afb5ede100010736f3","Triangle Co.","389909599","四川","一个try 一下就有学上的艺术留学工作室！
一个独立艺术家和艺术老师的联盟阵地！
❓⬇️
@xiaoyima0086","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/610b56eb000000000101df4b","钛媒体","4229244584","北京","财经 商业 新知 科技","2","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/586ec22282ec39455407476f","一休猫","Minyan1009","浙江","","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/59edf96c4eacab193b8b1559","北外爸爸","680597172","北京","趣味儿童英语听力，全网同名
VX： 北外爸爸","9","10+","100+"
"https://www.xiaohongshu.com/user/profile/5cdf4ad9000000001800e2ab","八米大刀","641105693","浙江","🚮一个垃圾博主
♻️垃圾分类大师（从小学开始，非常资深）
🧭你的垃圾分类指南
旧物改造| 垃圾分类 |投喂女朋友|切图仔👨‍💻
发现生活中的小确幸","1K+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5f090369000000000100417b","小绿节能减排","409529261","","节能减排知识点普及","10+","10+","100+"
"https://www.xiaohongshu.com/user/profile/601cc737000000000100161d","奇点科学","2636458238","重庆","《奇点科学》+《奇点文明》
适合中小学生的通识读物
内容源自欧洲两大青少年知识刊物
同步升级科学与人文知识
生命科学、宇宙物理、人工智能、历史文化、自然地理……","1","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/640c4531000000001f03252b","DANA 互动装置世界","6185148701","浙江","🌟数字体验交互领域引领者
⭐️聚焦科技赋能下的互动体验
💡深耕数智互动体验的创意挖掘
👉提供全链路策划设计施工一体化服务
📮相关合作请私信","8","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/643ffa120000000010029a96","YOOYOU艺术家厂牌","6150946165","","艺术家经纪/IP开发与营销/艺术品交易/艺术策展
合作：14293486@qq.com","6","10+","100+"
"https://www.xiaohongshu.com/user/profile/633e946e000000001802977e","小伍-523能源","1576497580","北京","❤️感谢关注，我们是【小伍-523能源】
♻️致力于节能减排、绿色环保领域
ℹ️关注➕私信，【电梯节能】能量回馈设备免费咨询","10+","10+","1K+"
"https://www.xiaohongshu.com/user/profile/583996b6a9b2ed76ee01e6f0","MEIRI旅行","110217571","广东","每日旅行（浙江省国际合作旅行社有限公司上海分公司）是国内实力雄厚的出入境旅游品牌，又是上海市海促会理事单位。出入境主营专业日、韩、马尔代夫、国际邮轮；国内主要经营公司游，奖励游zhangxy0907","9","1W+","40W+"
"https://www.xiaohongshu.com/user/profile/60a3655b00000000010026af","绿喵mio","9473312680","上海","绿喵是一个开放多样活跃的碳普惠平台，鼓励公众通过绿色出行、健康骑行、自带杯、回收减塑、光盘节粮等低碳生活方式减少碳足迹。认证主体：妙投信息科技（上海）有限公司","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/655843e80000000002035945","林林","20111018liang","广东","小猫","2","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5fbbb579000000000101fbe5","青蛙影视","6520655516","","感谢关注，每天更新原创影视解说","0","100+","1K+"
"https://www.xiaohongshu.com/user/profile/6014b92e000000000100181a","巫卬","9499614340","湖南","嘻嘻
公众号：啥事儿冇有
📮：1683454354@qq.com","100+","100+","100+"
"https://www.xiaohongshu.com/user/profile/62ff0150000000000f007783","MG动画制作🤗","iCreator002","广东","MG动画如何服务品牌/产品/项目❓
品牌MG|项目介绍|产品动画|政企动画🙌🏻
日常精选国内外动画案例 欢迎交流讨论🔥
创意|设计|分镜|动效|MG动画全流程制作🤩","10+","1W+","10W+"
"https://www.xiaohongshu.com/user/profile/610fca5b000000000101cd71","KARASUMI","2743530714","四川","在大自然面前，我永远是一只“菜鸟”","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/635e1b790000000009032c66","T-One 旅行","t1boston","美国","专业滑雪博客，总部📍波士顿
定期更新波士顿周边雪山视频和滑雪相关信息
创始团队：
@牛宝宝（可约课） @Calculator_辞职滑雪版 
@DD🐢（户外版）   @小朋小鹏","5","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5d7e10ae0000000001004bc9","ᅠᅠᅠ","599832318","河南","小小的幸福快乐捏

(对有礼貌的bb非常温柔一女的，话多不回)","100+","100+","1W+"
"https://www.xiaohongshu.com/user/profile/577ce78050c4b427f81ea53b","巴塞摩羯妈妈","102376124","西班牙","😉工位：全职妈妈、IBCLC国际泌乳顾问、业余买手
2018年离开北京，落地欧洲。
带娃在🇵🇱波兰华沙生活一年有余。
2020年定居🇪🇸西班牙巴塞罗那。
不定时分享生活、育儿、感悟和游记。","1K+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5974258550c4b47db5bb8ddb","电庭光伏阳光房","260653400","上海","庭院美学倡导者，在家享受露营生活
我们致力于打造家与自然的和谐环境，
 提供光伏屋顶、光伏阳光房、光伏车棚等全方位的解决方案，
通过数字可视化家庭用电系统，让您轻松掌控生活，","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5be30712bb79310001f89602","同更生","677668566","江苏","可持续时尚&生活平台： “让更多品牌用上可持续供应链，让更多消费者用上可持续产品。再爱一次过去，先爱一次未来，乐享当下！”","100+","1W+","40W+"
"https://www.xiaohongshu.com/user/profile/5d314a340000000012015864","6634正在南北极","369477965","北京","极地探险🌌 | 极地摄影📸 | 极地知识📚
极地游轮订位🛳 | 极地旅游定制发团👨‍👩‍👧
每年前往极地探险4⃣次+ 照片本人拍摄 挪用请先征求同意","100+","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/5de4a0270000000001004768","小王一直开心吖","914967799","江苏","","10+","100+","1W+"
"https://www.xiaohongshu.com/user/profile/6034f70f000000000100ab29","Mr Meng","2632274446","","","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5662e9b25e87e72ac0c79c5b","小温爱小E","littleprincecj","上海","quan网同名
📮littleprincecj at foxmail com","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5fdd3f90000000000101d578","暂停Studio","1040189650","北京","♦76.29%值得收藏","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5ac63fd8f7e8b93e8fd70dfc","Riley_ditan360","492322734","北京","双碳热点资源分享，干货满满，欢迎关注与咨询","10+","100+","100+"
"https://www.xiaohongshu.com/user/profile/603d541a0000000001000148","XBB","1804368207","美国","行走美国，行走中美文化之间。","100+","10+","10+"
"https://www.xiaohongshu.com/user/profile/56c69a604775a71ae852f7fd","一只Cc","100496374","","🧏🏻‍♀️ 🇳🇿 蹦哒在新西兰的一只cc
💙 旅行｜生活 ｜美食｜分享美好瞬间","1K+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/63d3c92100000000260119e1","刺猬葵","5068811569","湖北","❤️阅读｜早起｜八段锦｜好好生活
❤️做一个有温度的阅读者。
❤️一个精神灿烂的人，能活成一座花园。
📮362855768@qq.com","1K+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/6253d2b200000000100093fe","Toot Science托特科学海口","5244476664","","专注3－12岁儿童STEM科学教育","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/62d432e4000000001902004a","栗米儿童剧本研学策划","6223471381","四川","栗米儿童剧本研学官方号
成都遛娃、生日派对｜跨界合作 | 寓教于乐 | 加盟创业
剧本种类：魔法类｜历史类｜名著类｜童话类 | 科学类｜双语类  | 财商类
从教育的角度出发去研学，是我们永恒的宗旨","10+","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/56a2da0e84edcd7082a62847","没事就笑一下吧","556447720","河北","绘画，手工，爱好者，用双手装点生活。","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/6208b38c000000001000908f","一北京人在加拿大","5207744404","","一家北京人定居温哥华🇨🇦
//业精于勤杂""// 本科学设计//
/法学📜/经济📈/历史🗿/地理🌎/
/天文🔭/物理💡/心理学👁️‍🗨️/(旁听生)","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5c569c48000000001a00e7fa","天天阳","960087397","德国","🌏3年数字游民
🧜‍♀️分享我的生活和旅行
💕希望你也能做你喜欢的事情
ins: itstianyang","100+","1W+","20W+"
"https://www.xiaohongshu.com/user/profile/5c40e9030000000006037f17","O.o","501944672","广东","","10+","10+","1K+"
"https://www.xiaohongshu.com/user/profile/63688b33000000001f0167d6","科研之友 ScholarMate","6788043462","江西","还没有简介","6","100+","1K+"
"https://www.xiaohongshu.com/user/profile/56c99dc984edcd7d08d79ae3","小耶杂谈","156441779","贵州","还没有简介","10+","100+","100+"
"https://www.xiaohongshu.com/user/profile/5f6556f3000000000100129a","美森园林景观设计（江苏）有限公司","319513570","","Trella美森园林专注于森林科技领域，在绿色资产管理、城市森林体系规划、造林体系规划，森林提级、景观设计和苗木繁育等方面拥有专业实力，致力于推广、种植本地行道树，希望让大家了解中国原生树种的魅力。","10+","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/5482d6e1d6e4a96b17132989","嘟小主","609091362","上海","爱芭蕾 爱网球 爱玩儿的8岁萌嘟","100+","1W+","20W+"
"https://www.xiaohongshu.com/user/profile/5fc838860000000001009569","海外新生活小敏","1091085454","加拿大","一个两娃的老母亲，同时经营着小程序“海外新生活”平台（二手租房资讯活动讲座等）及“新生活点点“外卖平台，记录一下生活的点点滴滴！分享快乐！","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5f2ce1770000000001001cde","原自","760097705","四川","一个集合、分享经验与创造力的文化艺术平台
原自艺术驻舍 : 绿野山林中可以睡的艺术空间","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/62afe5b9000000001902bae5","拾点外刊","5622727167","北京","🍀双语精读、词汇、长难句解析，可下载、可打印
👸号：拾点外刊
🌟可下载PDF【电子版】，附【音频】","10+","1W+","1W+"
"https://www.xiaohongshu.com/user/profile/60dc3578000000000100af92","+ZerOs⭐正负零造物","6381501348","山东","3D打印原创设计，
酷炫的，古典的，治愈的……
TB：正负零造物","100+","10+","100+"
"https://www.xiaohongshu.com/user/profile/5a29316e11be105a1c05d863","刘相诚","420807746","法国","•邑建筑/Atelier-i主持建筑师，创始合伙人
•国家一级注册建筑师
•同济大学建筑学硕士，法国巴黎Belleville高等国立建筑大学城市设计硕士，法国ESSEC商学院城市与不动产金融硕士","8","10+","10+"
"https://www.xiaohongshu.com/user/profile/62b3de4b000000001902ac89","碳管家","5620872292","山东","专注碳资讯分享，传播碳达峰、碳中和理念，助力社会绿色低碳循环发展。","1","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5d2af1ca000000001102e54f","sharePPT(👀 top 笔记)","926429823","陕西","✨喜欢分享PPT的小姐姐一枚
🎁制作不易，有偿分享，看好再buy。
既出不退不换，白嫖者勿扰
💝内容都在video里，真诚制作,支持正版哦，勿二改二传。@shareppt","1","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/58a5b0af82ec39041b959dc9","Ada_莹","zhangyingseven","山东","→顾心香薰店
→店铺位于：济南市历下区ccpark负一层匠心手工生活馆 「香薰蜡烛&扩香石&精油」
→爱手工，爱香薰，爱露营，爱生活","10+","100+","100+"
"https://www.xiaohongshu.com/user/profile/599d946982ec391b1df732b9","粥粥地理有天理🌍","953004414","贵州","📰成功上岸自然地理学博士研究生；
👩‍🏫独立地理教师，有系统课程；
☀️芒果TV“跳进地理书的旅行”节目组地理学术顾问。
笔记课程请联系@粥粥地理2号小助手","100+","1W+","30W+"
"https://www.xiaohongshu.com/user/profile/5cf8af160000000012008d8b","月芽妈妈mama moon","720906559","","做眼里有光的中年少女
做儿女最好的榜样
宫粽浩：moon妈的小飞船","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/63aa07900000000027029abd","从何说起","3859590373","","热点人物访谈节目《从何说起》官方账号","0","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5566c8ae62a60c7244608560","雨田","108776183","江苏","高中一线地理教师","100+","1W+","20W+"
"https://www.xiaohongshu.com/user/profile/57c05f116a6a69517870faba","皮皮老师的绘本故事屋📖","109161169","浙江","幼崽教育工作者  
有声绘本｜用声音传递力量，做有温度的教育，培养高情商的孩子！
📮pplstudio@163.com","10+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/56571fa76a6a691cf609f11f","Ivy的魔法口袋","111079656","","🎈Hi，你好呀，欢迎来到『Ivy的魔法口袋』
（私信回复不及时，礼貌问资料🉑️入群）
📚关于Ivy👇🏻
📖九年一线教育经验
📖美国TESOL国际英语教师，剑桥TKT持证教师","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/6512ae590000000024016bdb","河南刚刚","5851117663","河南","河南刚刚…又发生了什么事呢？","1","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/63085913000000001b0020c9","Sansi House 善熙之家","5456243902","四川","印度尼西亚手工藤编艺术品
新海岛娘惹风格倡导者","9","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5be787fe34e9090001b5a5e8","猪鼓励","381828227","山东","身高172，体重不到90斤的爱吃鬼。
（骨架大加上健身所以看起来没那么瘦）
喜欢穿搭 电影 美食 养生大保健
想结交一样爱好的小伙伴（男的和喷子勿扰！！！）
谢谢你们那么好看还关注我","1K+","100+","1W+"
"https://www.xiaohongshu.com/user/profile/603a633800000000010053ae","HotZen 霍琛","1806300226","云南","Ai训练师/Ai数字艺术创作者/国际公认社恐患者
所有作品均为Ai制作（原创）
目标5000粉，感谢关注🙏🏻","100+","1K+","1W+"
"https://www.xiaohongshu.com/user/profile/5cbc7251000000001202fc12","Elsevier爱思唯尔官方","205180469","北京","爱思唯尔帮助科学家和临床医生发现新的答案、重塑人类知识并应对最急迫的人类危机。出版超过2800部数字化期刊，如The Lancet《柳叶刀》和Cell《细胞》，42000多种电子书籍及诸多经典参考书。","3","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/65643ee1000000000802cc5d","致91岁的Bridget今今","9140598481","江西","还没有简介","10+","1","10+"
"https://www.xiaohongshu.com/user/profile/63294422000000002303a35f","壮壮宝贝就爱吃","6754238889","美国","狂吃是我的天性
做一个分享快乐的美食官！
谢谢你的关注","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5e291c9c000000000100aaed","算了，就这样吧","481031808","浙江","适当发疯","10+","10+","1K+"
"https://www.xiaohongshu.com/user/profile/5c97906b000000001100b7d9","加冰的朗姆酒","746082843","河南","","10+","10+","100+"
"https://www.xiaohongshu.com/user/profile/64fa8ed4000000000402509a","新生代双碳人才计划","7773310095","重庆","🌳双碳人才缺口巨大
📈人才培养势在必行
♻️联合上海环交所推出双碳人才计划
✅为双碳产业培养综合性人才
🔔碳圈知识库，不定期分享～","0","10+","100+"
"https://www.xiaohongshu.com/user/profile/5c5ed9b10000000011007fe5","今天也很暴躁","229151774","河北","一只在瓜田里上蹿下跳的猹","10+","10+","100+"
"https://www.xiaohongshu.com/user/profile/634049de000000001802fd04","大湾区气象爱好者","2902727221","广东","提供广东特别大湾区最新天气信息
天气解疑
以及其他科学服务
由于天气提问太多，up主没法一一回复，如果比较急，可以加粉丝私信问，一定回答","10+","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/62bdb69b000000001902aacd","熊烧","BURNINGBEAR","新疆","👨‍🎨插画师    📍成都/阿勒泰","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/637af505000000001f018b23","量子树除甲醛","5318015319","","📮：lzschujiaquan@163.com
量子树是祯瑞纬业旗下高端除醛品牌，专注除醛30余年；24h无光环境真实除醛率高达95.5%；中国室内环境净化治理主任会员单位；","9","10+","1K+"
"https://www.xiaohongshu.com/user/profile/5a6725d9e8ac2b093d05fac2","糊糊杂货铺🥒","277460501","广东","⭐ 愿望：当一条金咸鱼，每天吃喝玩乐看展打麻将逛街
❤ 不定期更新个人恋爱Vlog
💛不定期更新个人成长感悟
💙【不定期原因】上班💼太累了","10+","100+","100+"
"https://www.xiaohongshu.com/user/profile/56be8ec350c4b416e7e43d8d","🍒樱桃喵小姐","105360996","广东","爱看吃播，学习穿搭和美妆，顺便分享生活点滴","100+","10+","100+"
"https://www.xiaohongshu.com/user/profile/56628fc182ec39045f410bb0","顾执念","109395602","福建","美食日常、好物分享、纪实、爱吃的法师一枚","10+","100+","100+"
"https://www.xiaohongshu.com/user/profile/65698329000000003d036c29","🍉来！追正刊NCS💥","6679877737","广东","更新Science、Nature系列论文✨
祝大家多发正刊💫
比彦祖帅比霉霉美💯","10+","1K+","1K+"
"https://www.xiaohongshu.com/user/profile/5e85ed09000000000100669d","带饭小子（应届毕业生版）","349734953","四川","欢迎光临我的空空Q间🤪","10+","10+","1K+"
"https://www.xiaohongshu.com/user/profile/5e323d3a0000000001007ed6","Anna","445149615","北京","intj♊
有趣的灵魂万里挑一","1K+","10+","100+"
"https://www.xiaohongshu.com/user/profile/5d3ac7bd000000001200047a","vvzn","813188481","法国","how bad do u want it
ESTP
喜欢摄影","10+","10+","100+"
"https://www.xiaohongshu.com/user/profile/5df7686d0000000001004a7a","天梭浪琴-秦王不早朝","Q16075632","湖南","🌟腕表从业10年+
🌟连续3年全国销售冠军🏆
🌟经常参加爱心慈善公益活动
🌟社恐｜动漫｜金牛｜长沙","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5ecbd9140000000001005930","文艺小杨哥","192795241","广东","视频剪辑，旅游，看书","10+","100+","100+"
"https://www.xiaohongshu.com/user/profile/60d02d27000000000101f01d","火山下大雪","2620597126","湖北","📍记录读研生活
🔴分享农发研究生日常
🏔️学有所思  行有所止","100+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5e5dcafd0000000001004222","NaNa","NaNalky_","山西","简介。","10+","100+","100+"
"https://www.xiaohongshu.com/user/profile/64854fce000000002a034015","星✨！","2200286075","美国","视觉传达设计审美积累分享","8","10+","100+"
"https://www.xiaohongshu.com/user/profile/60dae3ec0000000001004852","Siv","6381108456","上海","165cm 43kg
📮wujingsiv@163.com","100+","100+","1W+"
"https://www.xiaohongshu.com/user/profile/639d494e0000000026006fed","空白格","6768526523","江苏","爱生活，爱设计的设计师一枚
缘分合作请私聊","10+","10+","1K+"
"https://www.xiaohongshu.com/user/profile/64a7e399000000001c02b75f","库珀家具","Coupofurniture","湖南","当代艺术家具
原创设计，已申请版权©️
⚠️搬运/抄袭必究！","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/5ec91ba8000000000100794e","大大魔王[被禁言]","5847549542","西班牙","前🦷口腔护士，现可陪同翻译🙋‍♀️。
因为被禁言，私信和评论无法回复。
👌分享的除了各种资讯还有陪同翻译时遇到的情况，非要杠就是你赢。","10+","100+","1K+"
"https://www.xiaohongshu.com/user/profile/570140631c07df415fc4e906","Christopher Huang","105984655","","独立景观建筑设计师 ｜Landscape architect｜景观设计｜庭院景观 ｜公共绿地｜城市更新｜建筑设计","630","1435","5246"
"https://www.xiaohongshu.com/user/profile/5ad495d2e8ac2b52f564d067","珍妮弗er","498812346","美国","还没有简介","100+","10+","100+"
"https://www.xiaohongshu.com/user/profile/63060304000000001200c64c","武汉R英博教育咨询","3816652673","湖北","📚专注高考文化课
👨‍🎓紧抓高考热点不走弯路
👩‍🏫小班教学，随到随学
💪坚持“成就每一位学生”的办学理念","9","10+","1K+"
"https://www.xiaohongshu.com/user/profile/5e09dcea000000000100552f","姜小木","FANGPOPO","浙江","🍄绘本阅读指导师
🍄育儿｜绘本｜生活｜美育","805","1435","9523"
